1.000000,0.008187,-0.041036,-0.204714,-0.004280,0.133866
0.008187,1.000000,0.010302,0.136567,-0.002918,-0.048642
-0.041036,0.010302,1.000000,0.161913,0.170373,-0.144373
-0.204714,0.136567,0.161913,1.000000,0.330317,-0.208040
-0.004280,-0.002918,0.170373,0.330317,1.000000,-0.218437
0.133866,-0.048642,-0.144373,-0.208040,-0.218437,1.000000
